annotation,start,end,duration,type
Partic_MID,1667384912.685031,1667384913.725031,1.0399999618530273,
Partic_RC,1667384912.717031,1667384913.757031,1.0399999618530273,
Partic_LC,1667384912.785031,1667384913.785031,1,
Partic_RC,1667384920.285031,1667384921.285031,1,
Partic_MID,1667384920.285031,1667384921.285031,1,
Partic_LC,1667384920.289031,1667384921.289031,1,
Partic_RC,1667384988.269031,1667384989.269031,1,
Partic_MID,1667384988.273031,1667384989.273031,1,
Partic_LC,1667384988.277031,1667384989.277031,1,
Partic_RC,1667385003.141031,1667385004.141031,1,
Partic_MID,1667385003.141031,1667385004.141031,1,
Partic_MID,1667385023.261031,1667385024.261031,1,
Partic_LC,1667385023.265031,1667385024.265031,1,
Partic_RC,1667385023.265031,1667385024.265031,1,
Partic_RC,1667385026.513031,1667385027.513031,1,
Partic_RC,1667385031.037031,1667385032.037031,1,
Partic_LC,1667385031.041031,1667385032.041031,1,
Partic_MID,1667385031.041031,1667385032.041031,1,
Partic_RC,1667385054.469031,1667385056.229031,1.7599999904632568,
Partic_MID,1667385054.477031,1667385056.157031,1.6800000667572021,
Partic_LC,1667385054.541031,1667385056.141031,1.6000001430511475,
Partic_RC,1667385058.437031,1667385059.717031,1.2799999713897705,
Partic_MID,1667385058.505031,1667385059.705031,1.1999998092651367,
Partic_LC,1667385058.517031,1667385059.637031,1.1200001239776611,
Partic_RC,1667385068.329031,1667385069.329031,1,
Partic_MID,1667385068.329031,1667385069.329031,1,
Partic_RC,1667385081.453031,1667385082.453031,1,
Partic_MID,1667385081.453031,1667385082.453031,1,
Partic_LC,1667385081.457031,1667385082.457031,1,
Partic_RT,1667385081.521031,1667385082.521031,1,
Partic_RC,1667385084.849031,1667385086.009031,1.1600000858306885,
Partic_MID,1667385084.849031,1667385085.969031,1.1200001239776611,
Partic_LC,1667385084.905031,1667385085.905031,1,
Partic_RT,1667385084.977031,1667385085.977031,1,
Partic_RC,1667385087.925031,1667385088.925031,1,
Partic_MID,1667385087.925031,1667385088.925031,1,
Partic_RC,1667385092.637031,1667385093.757031,1.119999885559082,
Partic_MID,1667385092.637031,1667385093.757031,1.119999885559082,
Partic_LC,1667385092.649031,1667385093.649031,1,
Partic_RT,1667385092.653031,1667385093.653031,1,
Partic_RC,1667385096.361031,1667385097.641031,1.2799999713897705,
Partic_MID,1667385096.421031,1667385097.621031,1.2000000476837158,
Partic_LC,1667385096.429031,1667385097.589031,1.1600000858306885,
Partic_RT,1667385096.505031,1667385097.585031,1.0799999237060547,
Partic_RC,1667385099.905031,1667385101.825031,1.9200000762939453,
Partic_MID,1667385099.961031,1667385101.841031,1.880000114440918,
Partic_RT,1667385099.981031,1667385101.621031,1.6400001049041748,
Partic_LC,1667385100.021031,1667385101.741031,1.7200000286102295,
Partic_LT,1667385100.125031,1667385101.605031,1.4800000190734863,
Partic_RC,1667385104.033031,1667385105.473031,1.440000057220459,
Partic_MID,1667385104.037031,1667385105.477031,1.440000057220459,
Partic_LC,1667385104.169031,1667385105.169031,1,
Partic_RC,1667385142.117031,1667385143.397031,1.2799999713897705,
Partic_MID,1667385142.117031,1667385143.517031,1.3999998569488525,
Partic_LC,1667385142.185031,1667385143.385031,1.2000000476837158,
Partic_RT,1667385142.377031,1667385143.377031,1,
Partic_RC,1667385154.773031,1667385155.773031,1,
Partic_MID,1667385154.773031,1667385155.773031,1,
Partic_LC,1667385154.801031,1667385155.801031,1,
Partic_RC,1667385164.705031,1667385165.865031,1.1600000858306885,
Partic_MID,1667385164.705031,1667385165.825031,1.1200001239776611,
Partic_LC,1667385164.737031,1667385165.777031,1.0399999618530273,
Partic_RT,1667385164.821031,1667385165.821031,1,
Partic_RC,1667385168.957031,1667385170.077031,1.119999885559082,
Partic_MID,1667385168.957031,1667385170.597031,1.6400001049041748,
Partic_LC,1667385169.053031,1667385170.093031,1.0399999618530273,
Partic_RC,1667385178.249031,1667385179.729031,1.4800000190734863,
Partic_MID,1667385178.249031,1667385179.729031,1.4800000190734863,
Partic_LC,1667385178.305031,1667385179.665031,1.3599998950958252,
Partic_RT,1667385178.721031,1667385179.721031,1,
Partic_RC,1667385185.665031,1667385186.945031,1.2799999713897705,
Partic_MID,1667385185.689031,1667385186.969031,1.2800002098083496,
Partic_RT,1667385185.697031,1667385186.737031,1.0399999618530273,
Partic_LC,1667385185.697031,1667385186.897031,1.2000000476837158,
Partic_RC,1667385188.889031,1667385189.889031,1,
Partic_MID,1667385188.897031,1667385189.897031,1,
Partic_LC,1667385188.953031,1667385189.953031,1,
Partic_RC,1667385192.637031,1667385193.637031,1,
Partic_MID,1667385199.689031,1667385200.689031,1,
Partic_RC,1667385199.721031,1667385200.721031,1,
Partic_LC,1667385199.761031,1667385200.761031,1,
Partic_RC,1667385206.745031,1667385207.745031,1,
Partic_MID,1667385206.745031,1667385207.745031,1,
Partic_LC,1667385206.873031,1667385207.873031,1,
Partic_RC,1667385225.461031,1667385226.661031,1.2000000476837158,
Partic_MID,1667385225.465031,1667385226.665031,1.2000000476837158,
Partic_LC,1667385225.541031,1667385226.621031,1.0800001621246338,
Partic_MID,1667385240.385031,1667385241.385031,1,
Partic_RC,1667385240.521031,1667385241.521031,1,
Partic_LC,1667385240.529031,1667385241.529031,1,
Partic_MID,1667385323.097031,1667385324.097031,1,
Partic_LC,1667385323.133031,1667385324.133031,1,
Partic_RC,1667385323.133031,1667385324.133031,1,
Partic_RC,1667385373.589031,1667385374.589031,1,
Partic_MID,1667385373.589031,1667385374.589031,1,
Partic_LC,1667385373.633031,1667385374.633031,1,
Partic_RC,1667385379.829031,1667385380.829031,1,
Partic_MID,1667385379.829031,1667385380.829031,1,
Partic_RC,1667385418.477031,1667385419.477031,1,
Partic_MID,1667385418.477031,1667385419.477031,1,
Partic_RC,1667385429.217031,1667385430.217031,1,
Partic_MID,1667385429.217031,1667385430.217031,1,
Partic_LC,1667385429.225031,1667385430.225031,1,
Partic_RT,1667385429.297031,1667385430.297031,1,
Partic_MID,1667385493.581031,1667385494.581031,1,
Partic_RC,1667385493.585031,1667385494.585031,1,
Partic_LC,1667385493.609031,1667385494.609031,1,
Partic_RC,1667385694.801031,1667385695.801031,1,
Partic_LC,1667385694.805031,1667385695.805031,1,
Partic_MID,1667385694.805031,1667385695.805031,1,
Partic_RC,1667385729.881031,1667385730.961031,1.0799999237060547,
Partic_MID,1667385729.881031,1667385730.961031,1.0799999237060547,
Partic_LC,1667385729.885031,1667385730.885031,1,
Partic_MID,1667385745.161031,1667385746.201031,1.0399999618530273,
Partic_RC,1667385745.165031,1667385746.165031,1,
Partic_LC,1667385745.213031,1667385746.213031,1,
Partic_RT,1667385745.313031,1667385746.313031,1,
Partic_RC,1667385754.433031,1667385755.473031,1.0399999618530273,
Partic_MID,1667385754.433031,1667385755.473031,1.0399999618530273,
Partic_LC,1667385754.437031,1667385755.437031,1,
Partic_RT,1667385754.597031,1667385755.597031,1,
Partic_MID,1667385759.117031,1667385760.117031,1,
Partic_RC,1667385759.153031,1667385760.153031,1,
Partic_RC,1667385767.897031,1667385768.897031,1,
Partic_MID,1667385767.897031,1667385768.897031,1,
Partic_RC,1667385779.117031,1667385780.117031,1,
Partic_MID,1667385779.117031,1667385780.117031,1,
Partic_LC,1667385779.245031,1667385780.245031,1,
Partic_MID,1667385794.177031,1667385795.177031,1,
Partic_RC,1667385794.221031,1667385795.221031,1,
Partic_LC,1667385794.225031,1667385795.225031,1,
Partic_RC,1667385797.905031,1667385798.905031,1,
Partic_MID,1667385797.909031,1667385798.909031,1,
Partic_MID,1667385801.377031,1667385802.737031,1.3599998950958252,
Partic_RC,1667385801.405031,1667385802.725031,1.3199999332427979,
Partic_LC,1667385801.529031,1667385802.649031,1.119999885559082,
Partic_MID,1667385874.141031,1667385875.141031,1,
Partic_RC,1667385874.145031,1667385875.145031,1,
Partic_LC,1667385874.209031,1667385875.209031,1,
Partic_MID,1667385879.205031,1667385880.205031,1,
Partic_RC,1667385879.229031,1667385880.229031,1,
Partic_LC,1667385879.253031,1667385880.253031,1,
Partic_RC,1667385882.373031,1667385883.373031,1,
Partic_MID,1667385882.405031,1667385883.405031,1,
Partic_LC,1667385882.469031,1667385883.469031,1,
Partic_RC,1667385886.825031,1667385887.865031,1.0399999618530273,
Partic_MID,1667385886.825031,1667385887.865031,1.0399999618530273,
Partic_LC,1667385886.829031,1667385887.829031,1,
Partic_RC,1667385907.761031,1667385908.921031,1.1600000858306885,
Partic_MID,1667385907.761031,1667385908.921031,1.1600000858306885,
Partic_LC,1667385907.781031,1667385908.781031,1,
Partic_RC,1667385915.165031,1667385916.645031,1.4800000190734863,
Partic_MID,1667385915.165031,1667385916.645031,1.4800000190734863,
Partic_LC,1667385915.197031,1667385916.557031,1.3599998950958252,
Partic_MID,1667385935.737031,1667385936.737031,1,
Partic_RC,1667385956.897031,1667385958.097031,1.2000000476837158,
Partic_MID,1667385956.897031,1667385958.057031,1.1599998474121094,
Partic_LC,1667385956.965031,1667385958.045031,1.0800001621246338,
Partic_RT,1667385956.981031,1667385957.981031,1,
Partic_RC,1667385964.253031,1667385965.293031,1.0399999618530273,
Partic_MID,1667385964.253031,1667385965.293031,1.0399999618530273,
Partic_LC,1667385964.317031,1667385965.317031,1,
Partic_MID,1667385968.449031,1667385969.449031,1,
Partic_RC,1667385968.453031,1667385969.453031,1,
Partic_RC,1667385972.629031,1667385973.829031,1.2000000476837158,
Partic_MID,1667385972.633031,1667385973.833031,1.2000000476837158,
Partic_LC,1667385972.677031,1667385973.837031,1.1599998474121094,
Partic_RT,1667385972.753031,1667385973.753031,1,
Partic_LT,1667385972.789031,1667385973.829031,1.0399999618530273,
Partic_RC,1667385976.813031,1667385978.053031,1.2400000095367432,
Partic_MID,1667385976.813031,1667385978.053031,1.2400000095367432,
Partic_LC,1667385976.825031,1667385978.065031,1.2400000095367432,
Partic_RT,1667385976.877031,1667385977.877031,1,
Partic_LT,1667385977.041031,1667385978.041031,1,
Partic_MID,1667385980.481031,1667385981.681031,1.2000000476837158,
Partic_RC,1667385980.489031,1667385981.649031,1.1599998474121094,
Partic_LC,1667385980.553031,1667385981.633031,1.0799999237060547,
Partic_RT,1667385980.585031,1667385981.585031,1,
Partic_RC,1667385983.809031,1667385984.889031,1.0799999237060547,
Partic_MID,1667385983.813031,1667385984.893031,1.0799999237060547,
Partic_RT,1667385983.865031,1667385984.865031,1,
Partic_LC,1667385983.865031,1667385984.905031,1.0399999618530273,
Partic_RC,1667385994.601031,1667385995.881031,1.2799999713897705,
Partic_MID,1667385994.601031,1667385995.881031,1.2799999713897705,
Partic_LC,1667385994.729031,1667385995.729031,1,
Partic_RC,1667386013.589031,1667386014.629031,1.0399999618530273,
Partic_MID,1667386013.589031,1667386014.629031,1.0399999618530273,
Partic_LC,1667386013.777031,1667386014.777031,1,
Partic_RC,1667386020.153031,1667386021.553031,1.3999998569488525,
Partic_MID,1667386020.153031,1667386021.553031,1.3999998569488525,
Partic_LC,1667386020.157031,1667386021.557031,1.3999998569488525,
Partic_RT,1667386020.409031,1667386021.409031,1,
Partic_MID,1667386044.741031,1667386045.741031,1,
Partic_RC,1667386044.765031,1667386045.765031,1,
Partic_LC,1667386044.789031,1667386045.789031,1,
Partic_RC,1667386047.645031,1667386048.645031,1,
Partic_MID,1667386047.649031,1667386048.649031,1,
Partic_RC,1667386051.445031,1667386052.445031,1,
Partic_MID,1667386051.445031,1667386052.445031,1,
Partic_RC,1667386055.157031,1667386056.277031,1.119999885559082,
Partic_MID,1667386055.157031,1667386056.357031,1.2000000476837158,
Partic_LC,1667386055.409031,1667386056.409031,1,
Partic_RC,1667386098.089031,1667386099.089031,1,
Partic_MID,1667386098.089031,1667386099.089031,1,
Partic_LC,1667386098.145031,1667386099.145031,1,
Partic_MID,1667386116.805031,1667386117.885031,1.0799999237060547,
Partic_RC,1667386116.841031,1667386117.881031,1.0399999618530273,
Partic_LC,1667386116.989031,1667386117.989031,1,
Partic_RC,1667386120.361031,1667386121.361031,1,
Partic_MID,1667386120.361031,1667386121.361031,1,
Partic_LC,1667386120.441031,1667386121.441031,1,
Partic_RC,1667386129.901031,1667386131.181031,1.2799999713897705,
Partic_LC,1667386129.933031,1667386130.933031,1,
Partic_MID,1667386129.933031,1667386131.173031,1.2400000095367432,
Partic_MID,1667386137.021031,1667386138.261031,1.2400000095367432,
Partic_RC,1667386137.057031,1667386138.257031,1.2000000476837158,
Partic_LC,1667386137.093031,1667386138.133031,1.0399999618530273,
Partic_RT,1667386137.153031,1667386138.273031,1.119999885559082,
Partic_MID,1667386208.057031,1667386209.057031,1,
Partic_RC,1667386208.093031,1667386209.093031,1,
Partic_LC,1667386208.129031,1667386209.129031,1,
Partic_MID,1667386216.121031,1667386217.321031,1.2000000476837158,
Partic_RC,1667386216.125031,1667386217.325031,1.2000000476837158,
Partic_LC,1667386216.169031,1667386217.249031,1.0800001621246338,
Partic_RT,1667386216.313031,1667386217.313031,1,
Partic_RC,1667386221.037031,1667386222.157031,1.1200001239776611,
Partic_MID,1667386221.037031,1667386222.157031,1.1200001239776611,
Partic_LC,1667386221.101031,1667386222.181031,1.0799999237060547,
Partic_RC,1667386225.049031,1667386226.369031,1.3199999332427979,
Partic_MID,1667386225.053031,1667386226.373031,1.3199999332427979,
Partic_LC,1667386225.089031,1667386226.329031,1.2400000095367432,
Partic_RC,1667386230.481031,1667386232.321031,1.8400001525878906,
Partic_LC,1667386230.509031,1667386232.309031,1.7999999523162842,
Partic_MID,1667386230.509031,1667386232.349031,1.8399999141693115,
Partic_RC,1667386241.609031,1667386242.849031,1.2400000095367432,
Partic_MID,1667386241.609031,1667386242.849031,1.2400000095367432,
Partic_LC,1667386241.673031,1667386242.713031,1.0399999618530273,
Partic_RC,1667386248.553031,1667386249.553031,1,
Partic_MID,1667386248.557031,1667386249.557031,1,
Partic_RC,1667386251.501031,1667386252.781031,1.2799999713897705,
Partic_MID,1667386251.505031,1667386252.785031,1.2799999713897705,
Partic_LC,1667386251.513031,1667386252.713031,1.2000000476837158,
Partic_RC,1667386255.233031,1667386256.393031,1.1599998474121094,
Partic_MID,1667386255.237031,1667386256.397031,1.1600000858306885,
Partic_LC,1667386255.241031,1667386256.281031,1.0399999618530273,
Partic_RC,1667386259.129031,1667386260.249031,1.1200001239776611,
Partic_MID,1667386259.129031,1667386260.249031,1.1200001239776611,
Partic_LC,1667386259.193031,1667386260.233031,1.0399999618530273,
Partic_MID,1667386277.589031,1667386278.829031,1.2400000095367432,
Partic_RC,1667386277.593031,1667386278.873031,1.2799999713897705,
Partic_LC,1667386277.633031,1667386278.833031,1.2000000476837158,
Partic_RT,1667386277.665031,1667386278.865031,1.2000000476837158,
Partic_LT,1667386277.729031,1667386278.729031,1,
Partic_RC,1667386288.069031,1667386289.189031,1.119999885559082,
Partic_MID,1667386288.069031,1667386289.189031,1.119999885559082,
Partic_LC,1667386288.125031,1667386289.205031,1.0799999237060547,
Partic_MID,1667386290.849031,1667386292.049031,1.2000000476837158,
Partic_LC,1667386290.881031,1667386292.001031,1.119999885559082,
Partic_RC,1667386290.881031,1667386292.041031,1.1599998474121094,
Partic_RC,1667386303.789031,1667386305.429031,1.6399998664855957,
Partic_MID,1667386303.789031,1667386305.429031,1.6399998664855957,
Partic_LC,1667386304.009031,1667386305.289031,1.2799999713897705,
Partic_RC,1667386309.273031,1667386310.273031,1,
Partic_MID,1667386309.273031,1667386310.273031,1,
Partic_MID,1667386325.069031,1667386326.069031,1,
Partic_RC,1667386325.073031,1667386326.073031,1,
Partic_RC,1667386329.665031,1667386331.065031,1.4000000953674316,
Partic_MID,1667386329.665031,1667386331.065031,1.4000000953674316,
Partic_LC,1667386329.765031,1667386331.005031,1.2400000095367432,
Partic_RT,1667386329.861031,1667386330.981031,1.119999885559082,
Partic_RC,1667386333.005031,1667386334.165031,1.1599998474121094,
Partic_MID,1667386333.005031,1667386334.165031,1.1599998474121094,
Partic_LC,1667386333.065031,1667386334.305031,1.2400000095367432,
Partic_MID,1667386337.421031,1667386338.421031,1,
Partic_RC,1667386337.425031,1667386338.425031,1,
Partic_LC,1667386337.521031,1667386338.521031,1,
Partic_RC,1667386348.201031,1667386349.201031,1,
Partic_MID,1667386348.233031,1667386349.233031,1,
Partic_LC,1667386348.329031,1667386349.329031,1,
Partic_MID,1667386358.589031,1667386359.589031,1,
Partic_RC,1667386358.593031,1667386359.593031,1,
Partic_LC,1667386358.617031,1667386359.617031,1,
Partic_RC,1667386362.733031,1667386363.733031,1,
Partic_MID,1667386362.737031,1667386363.737031,1,
Partic_LC,1667386362.773031,1667386363.773031,1,
Partic_RC,1667386379.085031,1667386380.445031,1.3599998950958252,
Partic_MID,1667386379.085031,1667386380.445031,1.3599998950958252,
Partic_LC,1667386379.093031,1667386380.413031,1.320000171661377,
Partic_RT,1667386379.273031,1667386380.273031,1,
Partic_LC,1667386383.829031,1667386384.909031,1.0799999237060547,
Partic_RC,1667386383.901031,1667386385.101031,1.2000000476837158,
Partic_MID,1667386383.905031,1667386385.025031,1.1200001239776611,
Partic_RC,1667386386.773031,1667386388.093031,1.3199999332427979,
Partic_MID,1667386386.773031,1667386388.093031,1.3199999332427979,
Partic_LC,1667386386.833031,1667386387.953031,1.1200001239776611,
Partic_RC,1667386391.237031,1667386392.237031,1,
Partic_MID,1667386391.237031,1667386392.237031,1,
Partic_RC,1667386394.505031,1667386395.505031,1,
Partic_MID,1667386394.505031,1667386395.505031,1,
Partic_LC,1667386394.633031,1667386395.633031,1,
Partic_RC,1667386409.025031,1667386410.025031,1,
Partic_MID,1667386409.025031,1667386410.025031,1,
Partic_RC,1667386422.109031,1667386423.509031,1.4000000953674316,
Partic_MID,1667386422.109031,1667386423.509031,1.4000000953674316,
Partic_LC,1667386422.273031,1667386423.433031,1.1600000858306885,
Partic_RC,1667386435.265031,1667386436.265031,1,
Partic_MID,1667386435.265031,1667386436.265031,1,
Partic_LC,1667386435.333031,1667386436.333031,1,
